date,team1,team2,winner,t1_bat_total_runs,t1_bat_wickets_lost,t1_bat_pp_rr,t1_bat_death_rr,t1_bat_boundaries,t1_bat_dot_pct,t1_bowl_runs_conceded,t1_bowl_wickets_taken,t1_bowl_pp_wkts,t1_bowl_death_econ,t1_bowl_dot_pct,t2_bat_total_runs,t2_bat_wickets_lost,t2_bat_pp_rr,t2_bat_death_rr,t2_bat_boundaries,t2_bat_dot_pct,t2_bowl_runs_conceded,t2_bowl_wickets_taken,t2_bowl_pp_wkts,t2_bowl_death_econ,t2_bowl_dot_pct
2022-05-17,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,190,7,8.5,12.6,23,0.342,193,6,1,9.0,0.308,193,6,9.5,9.0,25,0.308,190,7,0,12.6,0.342
2022-05-18,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,208,8,10.0,14.8,31,0.358,210,0,0,17.6,0.25,210,0,7.333,17.6,27,0.25,208,8,2,14.8,0.358
2022-05-19,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,168,5,6.333,10.0,21,0.375,170,2,0,13.364,0.286,170,2,9.167,13.364,22,0.286,168,5,2,10.0,0.375
2022-05-20,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,150,6,12.5,6.6,20,0.425,151,5,1,10.071,0.39,151,5,8.667,10.071,18,0.39,150,6,1,6.6,0.425
2022-05-21,Delhi Capitals,Mumbai Indians,Mumbai Indians,159,7,6.167,10.6,17,0.408,160,5,1,14.16,0.426,160,5,4.5,14.16,21,0.426,159,7,3,10.6,0.408
2022-05-22,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,160,5,10.333,24.0,24,0.308,157,8,1,12.2,0.392,157,8,7.167,12.2,19,0.392,160,5,1,24.0,0.308
2022-05-24,Gujarat Titans,Rajasthan Royals,Gujarat Titans,191,3,10.667,11.556,25,0.265,188,6,1,12.8,0.367,188,6,9.167,12.8,26,0.367,191,3,1,11.556,0.265
2022-05-25,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,193,6,10.333,10.0,20,0.325,207,4,1,16.8,0.35,207,4,8.667,16.8,30,0.35,193,6,2,10.0,0.325
2022-05-27,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,161,3,11.167,11.053,22,0.376,157,8,1,6.8,0.375,157,8,7.667,6.8,16,0.375,161,3,1,11.053,0.376
2022-05-29,Gujarat Titans,Rajasthan Royals,Gujarat Titans,133,3,5.167,11.368,14,0.422,130,9,1,7.2,0.417,130,9,7.333,7.2,15,0.417,133,3,2,11.368,0.422
2023-03-31,Chennai Super Kings,Gujarat Titans,Gujarat Titans,178,7,8.5,9.0,23,0.375,182,5,1,10.154,0.319,182,5,10.833,10.154,23,0.319,178,7,2,9.0,0.375
2023-04-01,Kolkata Knight Riders,Punjab Kings,Punjab Kings,146,7,7.667,10.0,20,0.354,191,5,1,9.6,0.35,191,5,9.333,9.6,26,0.35,146,7,3,10.0,0.354
2023-04-01,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,143,9,7.833,6.6,17,0.433,193,6,1,13.2,0.333,193,6,5.0,13.2,21,0.333,143,9,2,6.6,0.433
2023-04-02,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,203,5,14.167,8.6,29,0.3,131,8,2,9.2,0.475,131,8,5.0,9.2,13,0.475,203,5,1,8.6,0.3
2023-04-02,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,171,7,4.833,13.8,22,0.408,172,2,0,18.0,0.378,172,2,8.833,18.0,24,0.378,171,7,3,13.8,0.408
2023-04-03,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,217,7,13.167,10.6,28,0.267,205,7,1,11.0,0.308,205,7,13.333,11.0,22,0.308,217,7,0,10.6,0.267
2023-04-04,Delhi Capitals,Gujarat Titans,Gujarat Titans,162,8,8.667,8.2,20,0.442,163,4,3,14.526,0.303,163,4,9.0,14.526,20,0.303,162,8,2,8.2,0.442
2023-04-05,Punjab Kings,Rajasthan Royals,Punjab Kings,197,5,10.5,9.0,26,0.283,192,7,3,13.6,0.325,192,7,9.5,13.6,23,0.325,197,5,0,9.0,0.283
2023-04-06,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,204,7,7.833,12.8,27,0.375,123,10,2,7.875,0.453,123,10,8.333,7.875,16,0.453,204,7,2,12.8,0.375
2023-04-07,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,127,5,7.5,9.0,16,0.469,121,8,1,7.6,0.417,121,8,7.167,7.6,13,0.417,127,5,2,9.0,0.469
2023-04-08,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,142,9,6.333,5.8,15,0.35,199,4,0,13.8,0.317,199,4,11.333,13.8,30,0.317,142,9,3,5.8,0.35
2023-04-08,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,159,3,11.333,7.895,19,0.312,157,8,1,9.6,0.3,157,8,10.167,9.6,19,0.3,159,3,1,7.895,0.312
2023-04-09,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,204,4,9.0,14.4,25,0.242,207,7,2,11.6,0.35,207,7,7.167,11.6,30,0.35,204,4,1,14.4,0.242
2023-04-09,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,143,9,6.833,11.0,23,0.567,145,2,1,12.462,0.408,145,2,5.667,12.462,25,0.408,143,9,3,11.0,0.567
2023-04-10,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,213,9,6.167,8.4,29,0.3,212,2,0,15.0,0.258,212,2,9.333,15.0,27,0.258,213,9,3,8.4,0.3
2023-04-11,Delhi Capitals,Mumbai Indians,Mumbai Indians,172,10,8.5,10.5,25,0.373,173,4,0,10.0,0.4,173,4,11.333,10.0,24,0.4,172,10,1,10.5,0.373
2023-04-12,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,172,6,7.5,11.8,18,0.292,175,8,1,8.0,0.283,175,8,9.5,8.0,18,0.283,172,6,1,11.8,0.292
2023-04-13,Gujarat Titans,Punjab Kings,Gujarat Titans,154,4,9.333,8.897,18,0.286,153,8,2,10.8,0.45,153,8,8.667,10.8,21,0.45,154,4,1,8.897,0.286
2023-04-14,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,205,7,10.333,12.6,29,0.35,228,4,2,14.2,0.25,228,4,10.833,14.2,32,0.25,205,7,3,12.6,0.35
2023-04-15,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,151,9,5.333,8.6,20,0.383,174,6,1,8.0,0.3,174,6,7.833,8.0,21,0.3,151,9,4,8.6,0.383
2023-04-15,Lucknow Super Giants,Punjab Kings,Punjab Kings,159,8,8.167,9.6,17,0.383,161,8,3,10.222,0.427,161,8,7.5,10.222,22,0.427,159,8,0,9.6,0.383
2023-04-16,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,185,6,9.5,9.0,22,0.35,186,5,1,8.625,0.358,186,5,12.0,8.625,28,0.358,185,6,2,9.0,0.35
2023-04-16,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,177,7,7.0,11.6,20,0.267,179,7,2,15.0,0.414,179,7,4.333,15.0,25,0.414,177,7,2,11.6,0.267
2023-04-17,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,226,6,8.833,12.2,29,0.267,218,8,2,9.8,0.292,218,8,12.5,9.8,28,0.292,226,6,1,12.2,0.267
2023-04-18,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,192,5,8.833,12.4,28,0.342,178,10,2,9.31,0.294,178,10,7.0,9.31,22,0.294,192,5,1,12.4,0.342
2023-04-19,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,154,7,6.167,9.0,18,0.358,144,6,0,8.0,0.383,144,6,7.833,8.0,17,0.383,154,7,0,9.0,0.358
2023-04-20,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,150,10,8.167,7.5,19,0.4,174,4,0,8.8,0.258,174,4,9.833,8.8,18,0.258,150,10,4,7.5,0.4
2023-04-20,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,128,6,10.167,5.538,17,0.431,127,10,3,6.6,0.55,127,10,5.833,6.6,16,0.55,128,6,1,5.538,0.431
2023-04-21,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,138,3,10.0,7.364,17,0.33,134,7,1,6.4,0.325,134,7,7.5,6.4,13,0.325,138,3,0,7.364,0.33
2023-04-22,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,135,6,6.667,8.6,13,0.375,128,7,0,4.4,0.408,128,7,8.833,4.4,14,0.408,135,6,1,8.6,0.375
2023-04-22,Mumbai Indians,Punjab Kings,Punjab Kings,201,6,9.0,10.4,28,0.275,214,8,1,19.2,0.367,214,8,9.667,19.2,30,0.367,201,6,1,10.4,0.275
2023-04-23,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,235,4,9.833,15.0,32,0.283,186,8,2,9.8,0.408,186,8,6.333,9.8,26,0.408,235,4,0,15.0,0.283
2023-04-23,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,182,6,7.833,12.2,24,0.292,189,9,2,6.6,0.283,189,9,10.333,6.6,24,0.283,182,6,1,12.2,0.292
2023-04-24,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,144,9,8.167,7.6,17,0.35,137,6,1,9.6,0.325,137,6,6.0,9.6,14,0.325,144,9,2,7.6,0.35
2023-04-25,Gujarat Titans,Mumbai Indians,Gujarat Titans,207,6,8.333,15.4,26,0.292,152,9,1,8.0,0.417,152,9,4.833,8.0,17,0.417,207,6,1,15.4,0.292
2023-04-26,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,200,5,11.0,13.8,28,0.292,179,8,3,8.2,0.233,179,8,9.667,8.2,19,0.233,200,5,0,13.8,0.292
2023-04-27,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,170,6,7.0,9.0,20,0.283,202,5,0,12.6,0.275,202,5,10.667,12.6,27,0.275,170,6,1,9.0,0.283
2023-04-28,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,257,5,12.333,14.6,41,0.308,201,10,2,10.138,0.336,201,10,9.167,10.138,26,0.336,257,5,2,14.6,0.308
2023-04-29,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,180,3,8.667,18.0,23,0.243,179,7,2,9.0,0.408,179,7,10.167,9.0,24,0.408,180,3,1,18.0,0.243
2023-04-29,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,188,6,9.5,10.0,22,0.217,197,6,2,12.4,0.308,197,6,10.333,12.4,26,0.308,188,6,1,10.0,0.217
2023-04-30,Chennai Super Kings,Punjab Kings,Punjab Kings,200,4,9.5,10.8,29,0.292,201,6,1,14.4,0.258,201,6,10.333,14.4,22,0.258,200,4,0,10.8,0.292
2023-04-30,Mumbai Indians,Rajasthan Royals,Mumbai Indians,214,4,9.667,14.222,31,0.256,212,7,0,13.8,0.417,212,7,10.833,13.8,32,0.417,214,4,1,14.222,0.256
2023-05-01,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,108,10,5.667,6.207,12,0.521,126,9,0,6.8,0.317,126,9,7.0,6.8,8,0.317,108,10,4,6.207,0.521
2023-05-02,Delhi Capitals,Gujarat Titans,Delhi Capitals,130,8,4.667,10.4,14,0.475,125,6,3,9.2,0.45,125,6,5.167,9.2,13,0.45,130,8,5,10.4,0.475
2023-05-03,Mumbai Indians,Punjab Kings,Mumbai Indians,216,4,9.0,12.0,32,0.239,214,3,1,13.8,0.242,214,3,8.333,13.8,27,0.242,216,4,2,12.0,0.239
2023-05-04,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,171,9,8.167,8.4,22,0.375,166,8,3,6.4,0.35,166,8,8.833,6.4,20,0.35,171,9,3,8.4,0.375
2023-05-05,Gujarat Titans,Rajasthan Royals,Gujarat Titans,119,1,8.167,0.0,17,0.325,118,10,2,6.353,0.402,118,10,8.333,6.353,12,0.402,119,1,0,0.0,0.325
2023-05-06,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,140,4,9.167,6.375,16,0.34,139,8,3,9.2,0.392,139,8,5.667,9.2,16,0.392,140,4,1,6.375,0.34
2023-05-06,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,187,3,11.667,12.6,27,0.32,181,4,0,11.0,0.258,181,4,8.5,11.0,22,0.258,187,3,1,12.6,0.32
2023-05-07,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,214,2,10.167,12.0,30,0.275,217,6,1,14.2,0.258,217,6,8.667,14.2,28,0.258,214,2,1,12.0,0.275
2023-05-07,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,227,2,13.0,10.2,29,0.2,171,7,0,8.2,0.35,171,7,12.0,8.2,23,0.35,227,2,0,10.2,0.2
2023-05-08,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,182,5,8.667,12.0,26,0.317,179,7,3,11.0,0.408,179,7,9.667,11.0,27,0.408,182,5,1,12.0,0.317
2023-05-09,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,200,4,10.333,17.333,29,0.303,199,6,2,9.4,0.3,199,6,9.333,9.4,29,0.3,200,4,2,17.333,0.303
2023-05-10,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,167,8,8.167,10.0,17,0.292,140,8,3,9.8,0.433,140,8,7.833,9.8,16,0.433,167,8,1,10.0,0.292
2023-05-11,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,149,8,6.167,6.6,16,0.383,151,1,1,0.0,0.354,151,1,13.0,0.0,25,0.354,149,8,2,6.6,0.383
2023-05-12,Gujarat Titans,Mumbai Indians,Mumbai Indians,191,8,8.0,12.2,28,0.367,218,5,0,13.4,0.325,218,5,10.167,13.4,34,0.325,191,8,3,12.2,0.367
2023-05-13,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,185,3,5.0,16.385,25,0.31,182,6,2,10.4,0.367,182,6,9.333,10.4,26,0.367,185,3,1,16.385,0.31
2023-05-13,Delhi Capitals,Punjab Kings,Punjab Kings,136,8,10.833,4.2,19,0.425,167,7,3,10.0,0.408,167,7,7.667,10.0,21,0.408,136,8,0,4.2,0.425
2023-05-14,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,59,10,4.667,0.0,8,0.619,171,5,0,10.2,0.258,171,5,7.0,10.2,19,0.258,59,10,5,0.0,0.619
2023-05-14,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,144,6,8.667,10.4,12,0.333,147,4,3,8.571,0.36,147,4,7.667,8.571,17,0.36,144,6,1,10.4,0.333
2023-05-15,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,188,9,10.833,6.8,24,0.275,154,9,4,8.6,0.392,154,9,7.5,8.6,18,0.392,188,9,1,6.8,0.275
2023-05-16,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,177,4,5.833,13.8,17,0.308,172,5,0,9.4,0.367,172,5,9.667,9.4,19,0.367,177,4,2,13.8,0.308
2023-05-17,Delhi Capitals,Punjab Kings,Delhi Capitals,213,2,10.167,13.0,31,0.3,198,8,1,14.0,0.367,198,8,7.833,14.0,28,0.367,213,2,0,13.0,0.3
2023-05-18,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,187,2,10.667,8.538,26,0.284,186,5,2,10.6,0.275,186,5,8.167,10.6,23,0.275,187,2,0,8.538,0.284
2023-05-19,Punjab Kings,Rajasthan Royals,Rajasthan Royals,187,5,8.0,14.0,26,0.35,189,6,1,10.286,0.373,189,6,9.5,10.286,27,0.373,187,5,3,14.0,0.35
2023-05-20,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,223,3,8.667,15.0,31,0.258,146,9,3,6.0,0.408,146,9,5.667,6.0,17,0.408,223,3,0,15.0,0.258
2023-05-20,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,175,7,10.167,12.2,24,0.367,176,8,1,11.4,0.392,176,8,9.0,11.4,22,0.392,175,7,1,12.2,0.367
2023-05-21,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,201,2,10.0,13.667,31,0.287,200,5,0,8.6,0.242,200,5,8.833,8.6,27,0.242,201,2,1,13.667,0.287
2023-05-21,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,198,4,8.5,12.0,25,0.313,197,5,0,12.2,0.225,197,5,10.333,12.2,28,0.225,198,4,1,12.0,0.313
2023-05-23,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,172,7,8.167,9.4,18,0.267,157,10,2,11.0,0.4,157,10,6.833,11.0,18,0.4,172,7,0,9.4,0.267
2023-05-24,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,101,10,9.0,0.667,11,0.475,182,8,2,10.2,0.35,182,8,10.333,10.2,23,0.35,101,10,2,0.667,0.475
2023-05-26,Gujarat Titans,Mumbai Indians,Gujarat Titans,233,3,8.333,13.4,31,0.208,171,10,3,4.5,0.355,171,10,12.0,4.5,24,0.355,233,3,0,13.4,0.208
2023-05-29,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,171,5,12.0,0.0,21,0.2,214,4,0,14.2,0.208,214,4,10.333,14.2,29,0.208,171,5,0,0.0,0.2
2024-03-22,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,176,4,10.333,13.091,19,0.348,173,6,3,14.2,0.342,173,6,7.0,14.2,22,0.342,176,4,1,13.091,0.348
2024-03-23,Delhi Capitals,Punjab Kings,Punjab Kings,174,9,9.0,10.0,24,0.392,177,6,2,10.846,0.276,177,6,10.0,10.846,24,0.276,174,9,1,10.0,0.392
2024-03-23,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,208,7,7.167,17.0,27,0.342,204,7,1,15.2,0.35,204,7,10.833,15.2,27,0.35,208,7,3,17.0,0.342
2024-03-24,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,173,6,7.833,7.8,19,0.317,193,4,2,10.0,0.25,193,4,9.0,10.0,21,0.25,173,6,3,7.8,0.317
2024-03-24,Gujarat Titans,Mumbai Indians,Gujarat Titans,168,6,7.833,8.8,18,0.3,162,9,2,7.2,0.408,162,9,8.667,7.2,22,0.408,168,6,1,8.8,0.3
2024-03-25,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,176,6,6.667,9.6,23,0.367,178,6,2,13.846,0.353,178,6,8.333,13.846,24,0.353,176,6,1,9.6,0.367
2024-03-26,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,206,6,11.5,10.2,28,0.275,143,8,2,5.8,0.4,143,8,7.167,5.8,16,0.4,206,6,1,10.2,0.275
2024-03-27,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,246,5,12.667,12.2,32,0.25,277,3,1,15.0,0.158,277,3,13.5,15.0,37,0.158,246,5,2,12.2,0.25
2024-03-28,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,173,5,9.833,10.6,22,0.317,185,5,2,15.4,0.325,185,5,5.167,15.4,25,0.325,173,5,2,10.6,0.317
2024-03-29,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,186,3,14.167,10.364,22,0.267,182,6,1,9.6,0.333,182,6,10.167,9.6,22,0.333,186,3,0,10.364,0.267
2024-03-30,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,199,8,9.0,10.6,25,0.283,178,5,0,8.4,0.35,178,5,10.167,8.4,25,0.35,199,8,2,10.6,0.283
2024-03-31,Chennai Super Kings,Delhi Capitals,Delhi Capitals,171,6,5.333,11.6,20,0.333,191,5,0,11.4,0.317,191,5,10.333,11.4,25,0.317,171,6,2,11.6,0.333
2024-03-31,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,168,3,8.667,12.96,19,0.243,162,8,1,8.0,0.333,162,8,9.333,8.0,18,0.333,168,3,1,12.96,0.243
2024-04-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,125,9,7.667,4.6,13,0.483,127,4,2,32.0,0.409,127,4,7.667,32.0,17,0.409,125,9,4,4.6,0.483
2024-04-02,Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,181,5,9.0,10.0,24,0.425,153,10,3,10.5,0.432,153,10,8.0,10.5,19,0.432,181,5,1,10.0,0.425
2024-04-03,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,166,10,8.5,3.0,23,0.442,272,7,1,15.4,0.275,272,7,14.667,15.4,40,0.275,166,10,4,3.0,0.442
2024-04-04,Gujarat Titans,Punjab Kings,Punjab Kings,199,4,8.667,13.0,26,0.242,200,7,2,12.828,0.269,200,7,9.0,12.828,26,0.269,199,4,1,13.0,0.242
2024-04-05,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,165,5,8.0,7.6,20,0.317,166,4,1,9.789,0.321,166,4,13.0,9.789,20,0.321,165,5,1,7.6,0.317
2024-04-06,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,189,4,9.0,8.88,26,0.287,183,3,0,10.8,0.258,183,3,8.833,10.8,21,0.258,189,4,1,8.88,0.287
2024-04-07,Delhi Capitals,Mumbai Indians,Mumbai Indians,205,8,7.667,12.2,29,0.308,234,5,0,19.2,0.308,234,5,12.5,19.2,33,0.308,205,8,1,12.2,0.308
2024-04-07,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,130,10,9.0,9.652,13,0.442,163,5,2,9.8,0.308,163,5,7.833,9.8,17,0.308,130,10,1,9.652,0.442
2024-04-08,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,141,3,8.667,9.75,18,0.368,137,9,1,7.6,0.458,137,9,9.333,7.6,15,0.458,141,3,1,9.75,0.368
2024-04-09,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,180,6,4.5,15.0,25,0.375,182,9,3,9.8,0.392,182,9,6.667,9.8,26,0.392,180,6,3,15.0,0.375
2024-04-10,Gujarat Titans,Rajasthan Royals,Gujarat Titans,199,7,7.333,15.0,24,0.208,196,3,2,12.4,0.283,196,3,7.167,12.4,24,0.283,199,7,0,15.0,0.208
2024-04-11,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,199,3,12.0,22.0,33,0.312,196,8,2,13.2,0.358,196,8,7.333,13.2,26,0.358,199,3,0,22.0,0.312
2024-04-12,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,170,4,10.333,7.895,22,0.367,167,7,2,10.6,0.308,167,7,9.5,10.6,19,0.308,170,4,1,7.895,0.367
2024-04-13,Punjab Kings,Rajasthan Royals,Rajasthan Royals,147,8,6.333,12.2,15,0.333,152,7,0,10.966,0.361,152,7,7.167,10.966,17,0.361,147,8,1,12.2,0.333
2024-04-14,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,206,4,8.0,11.4,30,0.325,186,6,0,10.8,0.342,186,6,10.5,10.8,27,0.342,206,4,1,11.4,0.325
2024-04-14,Kolkata Knight Riders,Lucknow Super Giants,Kolkata Knight Riders,162,2,9.667,9.0,25,0.372,161,7,2,9.6,0.375,161,7,8.167,9.6,20,0.375,162,2,2,9.0,0.372
2024-04-15,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,262,7,13.167,15.0,40,0.242,287,3,0,16.4,0.183,287,3,12.667,16.4,41,0.183,262,7,0,15.0,0.242
2024-04-16,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,223,6,9.333,12.4,33,0.325,224,8,2,15.8,0.325,224,8,12.667,15.8,32,0.325,223,6,1,12.4,0.325
2024-04-17,Delhi Capitals,Gujarat Titans,Delhi Capitals,92,4,11.167,0.0,15,0.434,89,10,4,4.4,0.562,89,10,5.0,4.4,9,0.562,92,4,4,0.0,0.434
2024-04-18,Mumbai Indians,Punjab Kings,Mumbai Indians,192,7,9.0,12.4,24,0.283,183,10,4,10.08,0.383,183,10,6.667,10.08,22,0.383,192,7,1,12.4,0.283
2024-04-19,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,176,6,8.5,14.2,21,0.3,180,2,0,11.5,0.272,180,2,9.0,11.5,23,0.272,176,6,2,14.2,0.3
2024-04-20,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,199,10,14.667,7.92,31,0.348,266,7,0,12.2,0.217,266,7,20.833,12.2,40,0.217,199,10,2,7.92,0.348
2024-04-21,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,222,6,12.5,14.6,34,0.267,221,10,2,9.4,0.367,221,10,12.333,9.4,33,0.367,222,6,3,14.6,0.267
2024-04-21,Gujarat Titans,Punjab Kings,Gujarat Titans,146,7,7.333,10.8,18,0.33,142,10,1,9.0,0.425,142,10,9.333,9.0,17,0.425,146,7,1,10.8,0.33
2024-04-22,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,179,9,7.5,9.6,22,0.325,183,1,0,8.727,0.312,183,1,10.167,8.727,26,0.312,179,9,3,9.6,0.325
2024-04-23,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,210,4,8.167,15.0,29,0.267,213,4,2,16.889,0.256,213,4,7.5,16.889,29,0.256,210,4,2,15.0,0.267
2024-04-24,Delhi Capitals,Gujarat Titans,Delhi Capitals,224,4,7.333,19.4,34,0.317,220,8,1,14.6,0.258,220,8,11.167,14.6,32,0.258,224,4,3,19.4,0.317
2024-04-25,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,206,7,10.167,12.8,26,0.175,171,8,4,7.8,0.358,171,8,10.333,7.8,19,0.358,206,7,1,12.8,0.175
2024-04-26,Kolkata Knight Riders,Punjab Kings,Punjab Kings,261,6,12.667,14.2,40,0.283,262,2,1,16.636,0.241,262,2,15.5,16.636,39,0.241,261,6,0,14.2,0.283
2024-04-27,Delhi Capitals,Mumbai Indians,Delhi Capitals,257,4,15.333,13.4,39,0.25,247,9,3,14.8,0.217,247,9,10.833,14.8,35,0.217,257,4,0,13.4,0.25
2024-04-27,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,196,5,7.667,9.2,22,0.25,199,3,1,13.75,0.246,199,3,10.0,13.75,28,0.246,196,5,2,9.2,0.25
2024-04-28,Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,200,3,7.0,12.4,25,0.275,206,1,1,29.0,0.24,206,1,10.5,29.0,28,0.24,200,3,1,12.4,0.275
2024-04-28,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,212,3,8.333,12.8,28,0.2,134,10,3,6.522,0.319,134,10,8.833,6.522,13,0.319,212,3,1,12.8,0.2
2024-04-29,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,153,9,11.167,8.2,21,0.45,157,3,0,10.667,0.364,157,3,13.167,10.667,23,0.364,153,9,3,8.2,0.45
2024-04-30,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,145,6,8.667,6.692,17,0.397,144,7,4,9.6,0.425,144,7,4.667,9.6,16,0.425,145,6,1,6.692,0.397
2024-05-01,Chennai Super Kings,Punjab Kings,Punjab Kings,162,7,9.167,12.0,17,0.333,163,3,1,9.882,0.355,163,3,8.667,9.882,22,0.355,162,7,0,12.0,0.333
2024-05-02,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,200,7,10.0,8.6,27,0.358,201,3,2,14.0,0.383,201,3,6.167,14.0,28,0.383,200,7,2,8.6,0.358
2024-05-03,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,169,10,9.5,8.483,21,0.403,145,10,3,6.783,0.425,145,10,7.667,6.783,17,0.425,169,10,4,8.483,0.403
